PC1,PC2,price
-3.909518133926562,5.791795272447627,842
-2.7695356448971977,-0.7645478125116311,562
-2.028200512887037,-0.770818355425066,1510
-1.3382344243075064,3.699660231483517,2241
2.888415053921642,-2.5596982435439584,1305
-1.44422695613119,-0.6947440608573574,1386
0.5329697391710142,-0.23248594501524034,1170
-0.8476088548061068,-2.1277699760655433,1047
-2.7231114052219656,1.0237922928460037,599
-3.1193779432273425,-2.673044867321616,656
-1.967238006599538,2.1622387767879316,786
-3.853107992459057,-0.24451393598347837,443
-1.329677663388613,3.410707072589011,1081
-2.747715341120273,-2.737438348521072,1081
-2.6859857037302652,3.307586466634159,531
-2.803716617426622,0.4810049691522645,479
-0.05848119490269161,2.0897317343676773,1541
-0.3298760332637827,-0.8894187102720427,1726
-0.020762604032039323,-1.5434527938640703,7500
-3.823533957593596,5.6880520815610165,900
1.4701071136367108,-1.6489816908311659,2100
-1.1378352641830918,3.424770909729694,3899
-0.38933075457187793,-1.7526057419524528,1529
-3.092716573620559,0.16506412467337045,824
-1.5436382818223697,0.21380828508435956,3239
-1.2819942327390061,3.4002885324174406,821
-0.09728196534737629,2.449566937936093,501
-0.2862279289019407,2.5558776235744984,541
-1.8670536863110219,4.192801524202797,451
-2.4980293161580094,0.8456990583758813,1161
-1.1697215137600148,-1.938808695175216,1620
1.7295837451271483,5.415579227715238,2999
0.2228393511756473,1.9835918737741927,1653
3.1228161028595274,-0.7184076877077787,8199
-1.3953600179897592,3.7160066229272717,2249
-2.0739962724954206,-0.04268218467105166,1013
-2.4772643826282854,-0.3786258315735972,1760
-0.3682002259527224,0.03775680915640751,428
-1.1914432419901873,3.3052542680847496,1773
-0.35633974072272834,0.07155125240309801,821
-1.1007952087142399,-0.7690052489955115,1224
-0.44145970884167657,2.605819132493293,1196
0.6727473151634733,-1.8470638843473082,520
-1.4664671311616393,-1.021600026812886,962
-0.42348359672256647,2.606433247974014,432
-4.073901681200319,5.780444673713236,550
0.890375748379272,4.357354926635195,605
-2.7323196074708043,-2.808426531544693,441
-2.4872246963099913,-0.4964908829611191,2700
-0.8471956551864372,-1.8220583509315327,1229
-2.6278934681403654,-0.4875678602284537,2925
-1.2455045211881917,-0.8781526322909639,1600
-1.4049516452533324,-1.361178345070063,1125
-1.1433384471300354,-1.450637267458572,975
-1.4377937819974782,-1.3537408929429469,975
-1.3758676545235844,-1.3676507605787362,1350
-3.199651844066203,0.20218294303083925,1751
-3.153395155761504,0.19179879413491902,1568
-3.2089898220565596,0.20433181704815082,1568
-3.2123530244543046,0.20511244416181795,831
-3.178478254992862,-2.6557764283539833,971
-4.2374617218270565,-0.26457591078300197,615
-3.8325002885161967,5.688001558842361,807
-2.7912536998964868,-2.7923743033941393,608
-3.9357671956476077,-0.36782464466764475,856
-4.298459071616525,-0.2434160871395509,841
-3.190822749794736,-2.652855525041917,624
-3.191574378997615,-2.6526625177182277,892
-3.1756873109023522,-0.6640270665990705,605
-3.3647924766757598,-0.5902604736204341,1122
-3.9103489700629543,5.714883455420246,494
-3.6394274467401453,5.617250829530297,685
-0.28468609577422904,2.5203559138314167,472
-3.196084154214892,-2.651504473776098,954
-3.0263871697905005,-2.7125993921584275,521
-3.996266580776596,-0.3539491683075066,442
-3.767493406525795,-0.4526937731131521,449
-2.6589426471538444,-2.3073015544019104,489
-0.1758257782304727,2.4813259888661325,929
-3.574309281652809,0.8562117258109567,970
-3.0878501027337486,-2.687617284278001,487
-3.2259202322738987,0.8845985806798875,437
