price,location,ratings,type,air,air conditioning,airport,airport family,airport room,airport shuttle,airport spa,airport wifi,bar,bar air,bar breakfast,bar closed,bar housekeeping,bar superb,bar tea/coffee,breakfast,centre,centre closed,centre facilities,centre front,centre room,centre rooms,centre spa,centre tea/coffee,centre wifi,closed,closed breakfast,closed non-smoking,closed parking,closed room,conditioning,conditioning breakfast,conditioning superb,conditioning tea/coffee,desk,desk air,desk bar,desk breakfast,desk garden,desk housekeeping,desk laundry,desk tea/coffee,desk terrace,facilities,facilities guests,family,family rooms,fitness,fitness centre,fitness housekeeping,front,front desk,garden,garden air,garden bar,garden breakfast,garden housekeeping,garden laundry,garden tea/coffee,guests,guests airport,guests bar,guests desk,guests family,guests front,guests laundry,guests room,guests spa,guests tea/coffee,guests terrace,housekeeping,housekeeping air,housekeeping breakfast,housekeeping superb,housekeeping tea/coffee,laundry,laundry air,laundry breakfast,laundry housekeeping,laundry superb,laundry tea/coffee,maker,maker rooms,non-smoking,non-smoking rooms,parking,parking air,parking airport,parking bar,parking breakfast,parking desk,parking facilities,parking family,parking front,parking garden,parking housekeeping,parking restaurant,parking room,parking rooms,parking site,parking spa,parking tea/coffee,parking terrace,parking wifi,pool,pool airport,pool parking,pool room,pool spa,pool wifi,pools,pools airport,pools rooms,pools spa,pools wifi,restaurant,restaurant air,restaurant closed,restaurant facilities,restaurant family,restaurant front,restaurant parking,restaurant room,restaurant wifi,room,room service,rooms,rooms air,rooms airport,rooms bar,rooms breakfast,rooms desk,rooms facilities,rooms family,rooms garden,rooms housekeeping,rooms parking,rooms restaurant,rooms room,rooms rooms,rooms spa,rooms superb,rooms tea/coffee,rooms terrace,rooms wifi,service,service airport,service desk,service facilities,service family,service fitness,service front,service housekeeping,service parking,service restaurant,service rooms,service tea/coffee,service wifi,shuttle,shuttle family,shuttle fitness,shuttle front,shuttle non-smoking,shuttle parking,shuttle room,shuttle rooms,shuttle spa,shuttle wifi,site,site front,spa,spa centre,spa wellness,superb,superb breakfast,swimming,swimming pool,swimming pools,tea/coffee,tea/coffee maker,terrace,terrace air,terrace bar,terrace breakfast,terrace garden,terrace housekeeping,terrace laundry,terrace tea/coffee,wellness,wellness centre,wifi,wifi air,wifi airport,wifi bar,wifi desk,wifi facilities,wifi family,wifi front,wifi housekeeping,wifi laundry,wifi non-smoking,wifi parking,wifi restaurant,wifi room,wifi rooms,wifi spa,wifi tea/coffee,wifi terrace
3149,28,7.9,26,0.0,0.0,0.14578452141796489,0.0,0.0,0.1475540858921862,0.0,0.0,0.2719285852308231,0.0,0.2883310798434323,0.0,0.0,0.0,0.0,0.12017501893594927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123497733020841,0.123497733020841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2005397596986352,0.2005397596986352,0.0,0.0,0.1257931519736217,0.0,0.0,0.0,0.0,0.0,0.0,0.17261456391673619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17583930189409203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929198702900826,0.09434782098009095,0.09434782098009095,0.31346255937248074,0.0,0.0,0.3196049011130278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1868067022287404,0.0,0.0,0.0,0.0,0.3430863181241026,0.0,0.0,0.09434782098009095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1361476259902062,0.0,0.0,0.1475540858921862,0.0,0.0,0.0,0.0,0.0,0.16556574062731458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2005397596986352,0.2005397596986352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10953636003508316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14454438432026376,0.0,0.0,0.0,0.0,0.0,0.0
1693,28,7.1,14,0.0,0.0,0.18626366380798146,0.0,0.0,0.18852457298480635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1535433193283102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13541155878858693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24250598813277177,0.0,0.0,0.15778863215863412,0.15778863215863412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16072140677668437,0.0,0.0,0.0,0.0,0.0,0.0,0.2205434485707084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22466358083606028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24648681157698835,0.12054483313539009,0.12054483313539009,0.2669999265923451,0.0,0.0,0.0,0.0,0.17034098934836503,0.0,0.0,0.0,0.0,0.0,0.23867623560153906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12054483313539009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17395094752884757,0.0,0.0,0.18852457298480635,0.0,0.0,0.0,0.0,0.0,0.21153741940758145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22702737095857126,0.0,0.0,0.4205965972587489,0.0,0.0,0.0,0.0,0.0,0.0,0.13995068572355684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18467918503619365,0.0,0.0,0.0,0.0,0.0,0.0
2530,18,6.8,30,0.20381553991981044,0.20381553991981044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1758230856906622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20381553991981044,0.3195574242065364,0.0,0.0,0.15506033221467602,0.0,0.0,0.0,0.0,0.2679046715135727,0.0,0.0,0.0,0.0,0.0,0.18068441085163314,0.18068441085163314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21476359271629847,0.2655814883667784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18404274311406313,0.0,0.0,0.0,0.0,0.0,0.0,0.25254520891038346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1380363835994161,0.1380363835994161,0.3057427127276568,0.0,0.0,0.0,0.0,0.19505816663237674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2610706926296784,0.1380363835994161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1991919445738939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16025810511381158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114768934131893,0.0,0.0,0.0,0.0,0.0,0.0
1421,28,7.3,30,0.20571595082424357,0.20571595082424357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17746249017095397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20571595082424357,0.32253703220793606,0.0,0.0,0.15650614123542944,0.4235565888141144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18236914315800498,0.18236914315800498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13932345841571353,0.13932345841571353,0.3085935099997746,0.0,0.0,0.0,0.0,0.1968769222925818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26350496035674453,0.13932345841571353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20104924428564502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1617523790568186,0.0,0.0,0.0,0.0,0.0,0.3726464211696197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,21,6.2,66,0.0,0.0,0.16368640711609034,0.0,0.0,0.16567326860267517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13493213739980503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11899815072328272,0.0,0.0,0.3923156757998171,0.0,0.0,0.0,0.0,0.0,0.24178674524894267,0.24178674524894267,0.13866287043744102,0.13866287043744102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24178674524894267,0.0,0.0,0.0,0.2866444295148094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14124015969663223,0.0,0.0,0.0,0.0,0.0,0.2750819275164476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19743182113501537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166098301928124,0.1059334398827343,0.1059334398827343,0.23463652432615842,0.0,0.0,0.0,0.0,0.14969374037320587,0.0,0.0,0.0,0.0,0.0,0.20974598411145037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1059334398827343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286613090994355,0.0,0.0,0.16567326860267517,0.0,0.0,0.0,0.0,0.0,0.18589669850546983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12298708428251436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162293985040827,0.0,0.0,0.0,0.0,0.0,0.0
455,24,3.0,9,0.21361409255241393,0.21361409255241393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21361409255241393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22508847946254765,0.27834947550373035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1928907068451966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7876671764574269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167962608305162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22164377014645453,0.0,0.0,0.0,0.0,0.0,0.0
999,21,6.7,5,0.13805226028504727,0.13805226028504727,0.14447055519311028,0.0,0.0,0.14622417045729738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11909187297218551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13805226028504727,0.0,0.4547835007604126,0.0,0.10502844557980484,0.0,0.0,0.0,0.0,0.18146234314578377,0.0,0.0,0.0,0.0,0.0,0.12238463919951367,0.12238463919951367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14546780590472796,0.17988876006866772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349745738215419,0.09349745738215419,0.20709153273759934,0.0,0.0,0.0,0.0,0.13212054783090477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1768334211703883,0.09349745738215419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13492051778691222,0.0,0.0,0.14622417045729738,0.0,0.0,0.0,0.0,0.0,0.16407348487161869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3830534014282376,0.3830534014282376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10854910105806889,0.0,0.0,0.0,0.0,0.0,0.25007628491361955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,28,8.9,41,0.0,0.0,0.16144832331265327,0.0,0.0,0.1634080184474857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1330872106487189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11737108932908975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21019765410432403,0.0,0.0,0.13676693338358395,0.13676693338358395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2220867321575422,0.2220867321575422,0.0,0.0,0.13930898337367886,0.0,0.0,0.0,0.0,0.0,0.0,0.19116111678141218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10448501224466064,0.10448501224466064,0.3471425096419301,0.0,0.0,0.0,0.2506407970078537,0.14764697826444032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19761438111342527,0.10448501224466064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15077599271391734,0.0,0.0,0.1634080184474857,0.0,0.0,0.0,0.0,0.0,0.18335493344771253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2220867321575422,0.2220867321575422,0.19678120594216764,0.0,0.0,0.0,0.0,0.0,0.0,0.3766475629112932,0.0,0.0,0.1213054822105144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16007493982067306,0.0,0.0,0.0,0.0,0.0,0.0
3839,19,7.5,14,0.0,0.0,0.18626366380798146,0.0,0.0,0.18852457298480635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1535433193283102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13541155878858693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24250598813277177,0.0,0.0,0.15778863215863412,0.15778863215863412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16072140677668437,0.0,0.0,0.0,0.0,0.0,0.0,0.2205434485707084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22466358083606028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24648681157698835,0.12054483313539009,0.12054483313539009,0.2669999265923451,0.0,0.0,0.0,0.0,0.17034098934836503,0.0,0.0,0.0,0.0,0.0,0.23867623560153906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12054483313539009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17395094752884757,0.0,0.0,0.18852457298480635,0.0,0.0,0.0,0.0,0.0,0.21153741940758145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22702737095857126,0.0,0.0,0.4205965972587489,0.0,0.0,0.0,0.0,0.0,0.0,0.13995068572355684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18467918503619365,0.0,0.0,0.0,0.0,0.0,0.0
2835,27,7.6,30,0.2203585818968608,0.2203585818968608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2203585818968608,0.0,0.0,0.0,0.1676460731538213,0.0,0.0,0.0,0.0,0.2896496190697828,0.0,0.0,0.0,0.0,0.0,0.1953499745986036,0.1953499745986036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2321952523966433,0.287137870731478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14924034620768342,0.14924034620768342,0.16527942527952752,0.0,0.0,0.0,0.0,0.21089040120995345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14924034620768342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4490763704236285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1732657323099685,0.0,0.0,0.0,0.0,0.0,0.3991709762362306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,28,7.9,26,0.0,0.0,0.12465592291099134,0.0,0.0,0.12616902382554,0.0,0.0,0.23251788617972757,0.0,0.24654316186805184,0.0,0.0,0.0,0.0,0.10275801402370678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1055991660664125,0.1055991660664125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17147546654772128,0.17147546654772128,0.0,0.0,0.1075619091974607,0.0,0.0,0.0,0.0,0.0,0.0,0.1475974785500615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15035485419463304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16495993021050243,0.08067396033900846,0.08067396033900846,0.2680323278257361,0.0,0.0,0.2732844579631146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3455888397615526,0.0,0.0,0.0,0.2933627055047818,0.0,0.0,0.08067396033900846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3046465947363051,0.0,0.0,0.0,0.12616902382554,0.0,0.0,0.0,0.0,0.0,0.0,0.34018224914151174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17147546654772128,0.17147546654772128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09366121944686306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12359551928962964,0.0,0.0,0.0,0.0,0.0,0.0
1693,28,7.1,14,0.0,0.0,0.10844763512235443,0.0,0.0,0.10976399628717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0893969845195229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07884019361925952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1411934049741478,0.0,0.0,0.09186871801488587,0.09186871801488587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09357625702261364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36521240993893467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13080508319060902,0.0,0.0,0.0,0.0,0.0,0.0,0.3520996767883111,0.0,0.07018439244934314,0.07018439244934314,0.15545442425438485,0.0,0.0,0.0,0.0,0.09917703260833623,0.0,0.0,0.0,0.0,0.22990406827630971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07018439244934314,0.36521240993893467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10976399628717,0.3821176631988272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13218134436507062,0.0,0.0,0.24488247133505675,0.0,0.0,0.0,0.0,0.0,0.0,0.08148299346306125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4059442794429351,0.0,0.0,0.0
1998,18,8.5,106,0.12407947145401638,0.12407947145401638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12407947145401638,0.0,0.0,0.3599834590563503,0.09439812132210788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16905580213307825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240037736548946,0.240037736548946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1307444617926989,0.16168154164047568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17861783856718622,0.17861783856718622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15661750112139686,0.0,0.0,0.0,0.0,0.0,0.0,0.42158125799958096,0.0,0.08403422783747537,0.08403422783747537,0.09306550965419659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08403422783747537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2528658435038046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17861783856718622,0.17861783856718622,0.1582653467614664,0.0,0.0,0.0,0.0,0.25035272661351954,0.0,0.0,0.0,0.0,0.09756243800922848,0.0,0.0,0.0,0.0,0.0,0.0,0.32765085958681034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
